concept_id_1	concept_id_2	relationship_id	valid_start_date	valid_end_date	invalid_reason
44820690	440674	Maps to	20131127	20991231	
44820889	317009	Maps to	20190228	20991231	
44820898	319049	Maps to	20180207	20991231	
44821004	199076	Maps to	20131010	20991231	
44821020	439393	Maps to	20131127	20991231	
44821601	4234705	Maps to	20021001	20991231	
44821626	4060985	Maps to	19700101	20991231	
44821821	4282096	Maps to	20141001	20991231	
44821949	320128	Maps to	19700101	20991231	
44821952	317576	Maps to	20131010	20991231	
44821957	313217	Maps to	19700101	20991231	
44821987	317009	Maps to	20131127	20991231	
44821988	317009	Maps to	19700101	20991231	
44822082	439393	Maps to	20180207	20991231	
44822235	80502	Maps to	19700101	20991231	
44822350	4001336	Maps to	20190228	20991231	
44822415	375671	Maps to	20131010	20991231	
44822680	4275113	Maps to	20131010	20991231	
44822764	4256640	Maps to	19700101	20991231	
44822869	197500	Maps to	20131127	20991231	
44822949	440674	Maps to	20131127	20991231	
44822975	4282096	Maps to	20180207	20991231	
44822976	4282096	Maps to	20190228	20991231	
44822989	438130	Maps to	20180207	20991231	
44823026	4029498	Maps to	20131010	20991231	
44823141	257012	Maps to	20180207	20991231	
44823488	4001336	Maps to	20141001	20991231	
44823755	444362	Maps to	20131127	20991231	
44823756	444362	Maps to	20131127	20991231	
44823880	4134565	Maps to	20021001	20991231	
44823895	4077697	Maps to	20180207	20991231	
44823910	4060985	Maps to	19700101	20991231	
44824072	201826	Maps to	20140701	20991231	
44824074	192279	Maps to	20131127	20991231	
44824216	372328	Maps to	20131010	20991231	
44824347	195588	Maps to	19700101	20991231	
44824472	133834	Maps to	20131127	20991231	
44824536	80502	Maps to	20131010	20991231	
44824617	437663	Maps to	19700101	20991231	
44824625	312437	Maps to	19700101	20991231	
44824674	4237458	Maps to	20131127	20991231	
44824707	78272	Maps to	19700101	20991231	
44824709	4001336	Maps to	20141001	20991231	
44824807	4296204	Maps to	19700101	20991231	
44825074	4256640	Maps to	20131127	20991231	
44825282	439777	Maps to	19700101	20991231	
44825442	321042	Maps to	19700101	20991231	
44825547	195588	Maps to	20131010	20991231	
44825548	195588	Maps to	19700101	20991231	
44825651	134438	Maps to	20131010	20991231	
44825859	4066995	Maps to	20131010	20991231	
44825902	81151	Maps to	20131127	20991231	
44825909	4001336	Maps to	20141001	20991231	
44826117	444362	Maps to	20131127	20991231	
44826119	444362	Maps to	20120831	20991231	
44826170	4188598	Maps to	20190228	20991231	
44826271	4256640	Maps to	20131127	20991231	
44826461	201826	Maps to	20140701	20991231	
44826475	441267	Maps to	20131127	20991231	
44826537	378419	Maps to	19700101	20991231	
44826546	436096	Maps to	19700101	20991231	
44826664	257012	Maps to	20131127	20991231	
44826677	261325	Maps to	19700101	20991231	
44826679	317009	Maps to	20131127	20991231	
44826775	439393	Maps to	20141001	20991231	
44827052	78272	Maps to	20131010	20991231	
44827337	4217975	Maps to	20131127	20991231	
44827338	4188598	Maps to	20190228	20991231	
44827341	4059978	Maps to	20021001	20991231	
44827552	197500	Maps to	19700101	20991231	
44827617	201826	Maps to	20190228	20991231	
44827629	432867	Maps to	19700101	20991231	
44827668	438130	Maps to	19700101	20991231	
44827884	198809	Maps to	20190228	20991231	
44827888	443597	Maps to	20120831	20991231	
44828154	254761	Maps to	19700101	20991231	
44828202	4001336	Maps to	20190228	20991231	
44828204	4132546	Maps to	20190228	20991231	
44828205	4001336	Maps to	20190228	20991231	
44828235	78272	Maps to	20131010	20991231	
44828316	4299128	Maps to	20131010	20991231	
44828516	4188598	Maps to	20190228	20991231	
44828615	4060985	Maps to	19700101	20991231	
44828616	4060985	Maps to	19700101	20991231	
44828809	435796	Maps to	19700101	20991231	
44828820	439777	Maps to	19700101	20991231	
44828975	317576	Maps to	19700101	20991231	
44829007	255848	Maps to	20131127	20991231	
44829009	255848	Maps to	20131010	20991231	
44829010	258780	Maps to	20131127	20991231	
44829011	261325	Maps to	19700101	20991231	
44829012	317009	Maps to	20190228	20991231	
44829178	134438	Maps to	20131127	20991231	
44829232	80502	Maps to	19700101	20991231	
44829371	81151	Maps to	19700101	20991231	
44829443	4299128	Maps to	20190228	20991231	
44829620	4188598	Maps to	20190228	20991231	
44829677	4077697	Maps to	20180207	20991231	
44829685	4060985	Maps to	19700101	20991231	
44829733	40491961	Maps to	19700101	20991231	
44829878	201826	Maps to	20190228	20991231	
44829882	201826	Maps to	20140701	20991231	
44829897	440674	Maps to	19700101	20991231	
44829939	438130	Maps to	20180207	20991231	
44829972	380378	Maps to	20180207	20991231	
44829982	43530652	Maps to	20180207	20991231	
44830115	317009	Maps to	20131127	20991231	
44830153	440448	Maps to	20131010	20991231	
44830173	443601	Maps to	20131010	20991231	
44830325	4079750	Maps to	20180207	20991231	
44830463	375671	Maps to	20131010	20991231	
44830708	444362	Maps to	20180207	20991231	
44830862	4064377	Maps to	19700101	20991231	
44830872	4060985	Maps to	20131127	20991231	
44831036	200970	Maps to	19700101	20991231	
44831045	192279	Maps to	20141001	20991231	
44831047	201826	Maps to	20190228	20991231	
44831215	372328	Maps to	19700101	20991231	
44831280	317009	Maps to	20190228	20991231	
44831460	255891	Maps to	19700101	20991231	
44831487	80809	Maps to	19700101	20991231	
44832194	192279	Maps to	20190228	20991231	
44832214	439777	Maps to	20131127	20991231	
44832422	258780	Maps to	19700101	20991231	
44832481	198809	Maps to	19700101	20991231	
44832522	137613	Maps to	19700101	20991231	
44832602	134438	Maps to	20180207	20991231	
44832740	4001336	Maps to	20190228	20991231	
44832742	4132546	Maps to	20190228	20991231	
44832780	4059173	Maps to	20141001	20991231	
44832796	378001	Maps to	19700101	20991231	
44832890	4299128	Maps to	20190228	20991231	
44833012	444362	Maps to	20120831	20991231	
44833148	4230209	Maps to	20021001	20991231	
44833167	4256640	Maps to	20131127	20991231	
44833168	4256640	Maps to	20131127	20991231	
44833364	192279	Maps to	20120831	20991231	
44833556	320128	Maps to	20131127	20991231	
44833563	317576	Maps to	20190228	20991231	
44833597	260139	Maps to	19700101	20991231	
44833600	257012	Maps to	19700101	20991231	
44833615	261600	Maps to	19700101	20991231	
44833654	198809	Maps to	20190228	20991231	
44833811	75036	Maps to	19700101	20991231	
44833939	4001336	Maps to	20141001	20991231	
44833950	4001336	Maps to	20190228	20991231	
44833954	4001336	Maps to	20190228	20991231	
44834011	78272	Maps to	19700101	20991231	
44834015	375671	Maps to	19700101	20991231	
44834254	4188598	Maps to	20190228	20991231	
44834364	4060985	Maps to	19700101	20991231	
44834365	4060985	Maps to	19700101	20991231	
44834366	4060985	Maps to	19700101	20991231	
44834547	192279	Maps to	20131010	20991231	
44834602	438130	Maps to	20180207	20991231	
44834629	436096	Maps to	19700101	20991231	
44834634	4029498	Maps to	20131010	20991231	
44834635	4029498	Maps to	20131010	20991231	
44834776	319049	Maps to	19700101	20991231	
44834808	440448	Maps to	20131010	20991231	
44834877	439393	Maps to	20141001	20991231	
44834953	134438	Maps to	20131127	20991231	
44835123	4001336	Maps to	20190228	20991231	
44835125	4001336	Maps to	20190228	20991231	
44835128	4132546	Maps to	20190228	20991231	
44835130	4001336	Maps to	20190228	20991231	
44835444	4188598	Maps to	20190228	20991231	
44835553	4060985	Maps to	19700101	20991231	
44835750	192279	Maps to	20131010	20991231	
44835840	380378	Maps to	20141001	20991231	
44836148	133834	Maps to	20131127	20991231	
44836170	80809	Maps to	20191104	20991231	
44836458	4296205	Maps to	19700101	20991231	
44836632	4188598	Maps to	20190228	20991231	
44836711	4077697	Maps to	20180207	20991231	
44836712	4077697	Maps to	20180207	20991231	
44836723	4060985	Maps to	19700101	20991231	
44836724	4256640	Maps to	20131127	20991231	
44836935	436940	Maps to	19700101	20991231	
44836990	436676	Maps to	20131010	20991231	
44837136	317009	Maps to	20190228	20991231	
44837191	443614	Maps to	20131010	20991231	
44837194	198199	Maps to	19700101	20991231	
44837215	199076	Maps to	19700101	20991231	
44837234	439393	Maps to	20180207	20991231	
44837424	437663	Maps to	19700101	20991231	
44837719	444362	Maps to	20120831	20991231	
44837787	4188598	Maps to	20190228	20991231	
44837793	4238715	Maps to	20131010	20991231	
45533009	192279	Maps to	20140701	20991231	
45533022	201826	Maps to	20190109	20991231	
45533023	201826	Maps to	19700101	20991231	
45533748	75036	Maps to	19700101	20991231	
45533944	40480160	Maps to	19700101	20991231	
45533949	40480160	Maps to	19700101	20991231	
45533951	40480160	Maps to	19700101	20991231	
45533952	40480160	Maps to	19700101	20991231	
45533953	40480160	Maps to	19700101	20991231	
45533958	40480160	Maps to	19700101	20991231	
45533959	40480160	Maps to	19700101	20991231	
45534164	4188598	Maps to	20190109	20991231	
45534165	4188598	Maps to	20190109	20991231	
45534166	4188598	Maps to	20190109	20991231	
45534167	4188598	Maps to	20190109	20991231	
45534168	4188598	Maps to	20190109	20991231	
45534176	439393	Maps to	19700101	20991231	
45534177	137613	Maps to	19700101	20991231	
45534422	312437	Maps to	19700101	20991231	
45535107	4155034	Maps to	19700101	20991231	
45535108	4155034	Maps to	19700101	20991231	
45535383	4155034	Maps to	19700101	20991231	
45535392	4155034	Maps to	19700101	20991231	
45535491	4113008	Maps to	19700101	20991231	
45535928	4152936	Maps to	20171001	20991231	
45535929	4152936	Maps to	20171001	20991231	
45535939	4152936	Maps to	20171001	20991231	
45535941	4152936	Maps to	20171001	20991231	
45535942	4152936	Maps to	20171001	20991231	
45536303	4109685	Maps to	19700101	20991231	
45537612	4246502	Maps to	20171001	20991231	
45538383	321042	Maps to	19700101	20991231	
45538482	261600	Maps to	19700101	20991231	
45538636	80809	Maps to	19700101	20991231	
45538681	4079750	Maps to	19700101	20991231	
45538682	4079750	Maps to	20171001	20991231	
45538683	4079750	Maps to	20171001	20991231	
45538869	40480160	Maps to	19700101	20991231	
45538871	40480160	Maps to	19700101	20991231	
45538875	40480160	Maps to	19700101	20991231	
45538877	40480160	Maps to	19700101	20991231	
45538879	40480160	Maps to	19700101	20991231	
45539442	375671	Maps to	19700101	20991231	
45540208	4155034	Maps to	19700101	20991231	
45540221	4155034	Maps to	19700101	20991231	
45540309	4113008	Maps to	19700101	20991231	
45540479	78272	Maps to	19700101	20991231	
45540546	4113008	Maps to	20171001	20991231	
45540772	4152936	Maps to	20171001	20991231	
45542529	255848	Maps to	20190325	20991231	
45542738	201826	Maps to	20171001	20991231	
45542741	192279	Maps to	19700101	20991231	
45542792	438130	Maps to	19700101	20991231	
45542793	438130	Maps to	19700101	20991231	
45542794	438130	Maps to	19700101	20991231	
45542912	436096	Maps to	20140701	20991231	
45543121	372328	Maps to	19700101	20991231	
45543437	80809	Maps to	19700101	20991231	
45543691	40480160	Maps to	19700101	20991231	
45543693	40480160	Maps to	19700101	20991231	
45543697	40480160	Maps to	19700101	20991231	
45543699	40480160	Maps to	19700101	20991231	
45543700	40480160	Maps to	19700101	20991231	
45543701	40480160	Maps to	19700101	20991231	
45543705	40480160	Maps to	19700101	20991231	
45543706	40480160	Maps to	19700101	20991231	
45543911	4188598	Maps to	20190109	20991231	
45543912	4188598	Maps to	20190109	20991231	
45544264	4132546	Maps to	20171001	20991231	
45545027	4155034	Maps to	19700101	20991231	
45545028	4155034	Maps to	19700101	20991231	
45545136	4113008	Maps to	19700101	20991231	
45545312	78272	Maps to	19700101	20991231	
45545961	4109685	Maps to	19700101	20991231	
45546040	81151	Maps to	19700101	20991231	
45546041	81151	Maps to	19700101	20991231	
45546042	81151	Maps to	19700101	20991231	
45546043	81151	Maps to	19700101	20991231	
45547336	4060985	Maps to	19700101	20991231	
45547667	436940	Maps to	19700101	20991231	
45548013	317576	Maps to	19700101	20991231	
45548259	80809	Maps to	20191103	20991231	
45548270	80809	Maps to	19700101	20991231	
45548321	4079750	Maps to	20171001	20991231	
45548504	40480160	Maps to	19700101	20991231	
45548510	40480160	Maps to	19700101	20991231	
45548511	40480160	Maps to	19700101	20991231	
45548512	40480160	Maps to	19700101	20991231	
45548515	40480160	Maps to	19700101	20991231	
45548516	40480160	Maps to	19700101	20991231	
45548517	40480160	Maps to	19700101	20991231	
45548522	40480160	Maps to	19700101	20991231	
45548523	40480160	Maps to	19700101	20991231	
45548524	40480160	Maps to	19700101	20991231	
45548692	4188598	Maps to	20190109	20991231	
45548693	4188598	Maps to	20190109	20991231	
45548694	4188598	Maps to	20190109	20991231	
45548695	4188598	Maps to	20190109	20991231	
45548696	4188598	Maps to	20190109	20991231	
45548706	439393	Maps to	19700101	20991231	
45548944	312437	Maps to	19700101	20991231	
45549061	375671	Maps to	19700101	20991231	
45549085	4132546	Maps to	20171001	20991231	
45549646	4155034	Maps to	19700101	20991231	
45549846	4155034	Maps to	19700101	20991231	
45549847	4155034	Maps to	19700101	20991231	
45549850	4155034	Maps to	19700101	20991231	
45549856	4155034	Maps to	19700101	20991231	
45549950	4113008	Maps to	19700101	20991231	
45549951	4113008	Maps to	19700101	20991231	
45550167	4113008	Maps to	20171001	20991231	
45550198	4152936	Maps to	19700101	20991231	
45550372	4152936	Maps to	20171001	20991231	
45550733	4109685	Maps to	19700101	20991231	
45550735	4109685	Maps to	19700101	20991231	
45550849	81151	Maps to	19700101	20991231	
45550852	81151	Maps to	20171001	20991231	
45552376	192279	Maps to	19700101	20991231	
45552386	43530685	Maps to	20171001	20991231	
45552388	192279	Maps to	19700101	20991231	
45552742	372328	Maps to	19700101	20991231	
45552952	196456	Maps to	19700101	20991231	
45553273	40480160	Maps to	19700101	20991231	
45553274	40480160	Maps to	19700101	20991231	
45553275	40480160	Maps to	19700101	20991231	
45553276	40480160	Maps to	19700101	20991231	
45553277	40480160	Maps to	19700101	20991231	
45553279	40480160	Maps to	19700101	20991231	
45553281	40480160	Maps to	19700101	20991231	
45553282	40480160	Maps to	19700101	20991231	
45553283	40480160	Maps to	19700101	20991231	
45553284	40480160	Maps to	19700101	20991231	
45553289	40480160	Maps to	19700101	20991231	
45553290	40480160	Maps to	19700101	20991231	
45553291	40480160	Maps to	19700101	20991231	
45553473	4188598	Maps to	20190109	20991231	
45553474	4188598	Maps to	20190109	20991231	
45553833	4001336	Maps to	19700101	20991231	
45553855	4132546	Maps to	20171001	20991231	
45554626	4155034	Maps to	19700101	20991231	
45554627	4155034	Maps to	19700101	20991231	
45554734	4113008	Maps to	19700101	20991231	
45554961	4113008	Maps to	20171001	20991231	
45555185	4152936	Maps to	20171001	20991231	
45555541	4109685	Maps to	19700101	20991231	
45555542	4109685	Maps to	19700101	20991231	
45555647	81151	Maps to	19700101	20991231	
45555650	81151	Maps to	20171001	20991231	
45556867	4324181	Maps to	20190723	20991231	
45557112	43530656	Maps to	20171001	20991231	
45557144	435796	Maps to	19700101	20991231	
45557495	372328	Maps to	19700101	20991231	
45557678	196456	Maps to	19700101	20991231	
45557764	80809	Maps to	19700101	20991231	
45557807	75036	Maps to	19700101	20991231	
45557995	40480160	Maps to	19700101	20991231	
45557998	40480160	Maps to	19700101	20991231	
45557999	40480160	Maps to	19700101	20991231	
45558003	40480160	Maps to	19700101	20991231	
45558004	40480160	Maps to	19700101	20991231	
45558148	195588	Maps to	19700101	20991231	
45558192	4188598	Maps to	20190109	20991231	
45558193	4188598	Maps to	20190109	20991231	
45558194	4188598	Maps to	20190109	20991231	
45558195	4188598	Maps to	20190109	20991231	
45558196	4188598	Maps to	20190109	20991231	
45558197	4188598	Maps to	20190109	20991231	
45558198	4188598	Maps to	20190109	20991231	
45558199	4188598	Maps to	20190109	20991231	
45558204	439393	Maps to	19700101	20991231	
45558579	375671	Maps to	19700101	20991231	
45558969	4237458	Maps to	19700101	20991231	
45559146	4155034	Maps to	19700101	20991231	
45559341	4155034	Maps to	19700101	20991231	
45559350	4155034	Maps to	19700101	20991231	
45559351	4155034	Maps to	19700101	20991231	
45559354	4155034	Maps to	19700101	20991231	
45559442	4113008	Maps to	19700101	20991231	
45559689	4113008	Maps to	20171001	20991231	
45559690	4113008	Maps to	20171001	20991231	
45559911	4152936	Maps to	20171001	20991231	
45559914	4152936	Maps to	20171001	20991231	
45560276	4109685	Maps to	19700101	20991231	
45560277	4109685	Maps to	19700101	20991231	
45560384	81151	Maps to	19700101	20991231	
45560388	81151	Maps to	20171001	20991231	
45561945	192279	Maps to	19700101	20991231	
45561955	192279	Maps to	19700101	20991231	
45562007	438130	Maps to	19700101	20991231	
45562594	80809	Maps to	19700101	20991231	
45562595	80809	Maps to	19700101	20991231	
45562596	80809	Maps to	19700101	20991231	
45562841	40480160	Maps to	19700101	20991231	
45562844	40480160	Maps to	19700101	20991231	
45562845	40480160	Maps to	19700101	20991231	
45562847	40480160	Maps to	19700101	20991231	
45562848	40480160	Maps to	19700101	20991231	
45562851	40480160	Maps to	19700101	20991231	
45562852	40480160	Maps to	19700101	20991231	
45562855	40480160	Maps to	19700101	20991231	
45562990	4278672	Maps to	19700101	20991231	
45563042	321042	Maps to	20171001	20991231	
45563043	4188598	Maps to	20190109	20991231	
45563044	4188598	Maps to	20190109	20991231	
45563045	4188598	Maps to	20190109	20991231	
45563046	4188598	Maps to	20190109	20991231	
45563331	4324693	Maps to	19700101	20991231	
45563393	378001	Maps to	19700101	20991231	
45563799	4237458	Maps to	19700101	20991231	
45563957	4155034	Maps to	19700101	20991231	
45564179	4155034	Maps to	19700101	20991231	
45564180	4155034	Maps to	19700101	20991231	
45564188	4155034	Maps to	19700101	20991231	
45564189	4155034	Maps to	19700101	20991231	
45564190	4155034	Maps to	19700101	20991231	
45564453	78272	Maps to	19700101	20991231	
45564535	4113008	Maps to	20171001	20991231	
45564764	4152936	Maps to	20171001	20991231	
45564771	4152936	Maps to	20171001	20991231	
45565238	81151	Maps to	19700101	20991231	
45566451	4060985	Maps to	19700101	20991231	
45566452	4060985	Maps to	19700101	20991231	
45566453	4060985	Maps to	19700101	20991231	
45566454	4256640	Maps to	20140701	20991231	
45566731	201826	Maps to	20190109	20991231	
45566782	438130	Maps to	19700101	20991231	
45567168	317576	Maps to	20140701	20991231	
45567351	133834	Maps to	20140701	20991231	
45567417	80809	Maps to	20191103	20991231	
45567426	80809	Maps to	19700101	20991231	
45567469	4079750	Maps to	19700101	20991231	
45567662	40480160	Maps to	19700101	20991231	
45567664	40480160	Maps to	19700101	20991231	
45567665	40480160	Maps to	19700101	20991231	
45567666	40480160	Maps to	19700101	20991231	
45567667	40480160	Maps to	19700101	20991231	
45567668	40480160	Maps to	19700101	20991231	
45567670	40480160	Maps to	19700101	20991231	
45567671	40480160	Maps to	19700101	20991231	
45567672	40480160	Maps to	19700101	20991231	
45567673	40480160	Maps to	19700101	20991231	
45567674	40480160	Maps to	19700101	20991231	
45567676	40480160	Maps to	19700101	20991231	
45567677	40480160	Maps to	19700101	20991231	
45567884	4188598	Maps to	20190109	20991231	
45568225	375671	Maps to	19700101	20991231	
45568624	4237458	Maps to	19700101	20991231	
45569030	4155034	Maps to	19700101	20991231	
45569031	4155034	Maps to	19700101	20991231	
45569035	4155034	Maps to	19700101	20991231	
45569036	4155034	Maps to	19700101	20991231	
45569038	4155034	Maps to	19700101	20991231	
45569138	4113008	Maps to	19700101	20991231	
45569140	4113008	Maps to	19700101	20991231	
45569141	4113008	Maps to	19700101	20991231	
45569610	4152936	Maps to	20171001	20991231	
45569613	4152936	Maps to	20171001	20991231	
45570168	4299128	Maps to	20190325	20991231	
45571383	4256640	Maps to	20140701	20991231	
45571712	438130	Maps to	19700101	20991231	
45571713	438130	Maps to	19700101	20991231	
45571714	438130	Maps to	19700101	20991231	
45571800	380378	Maps to	19700101	20991231	
45572041	372328	Maps to	19700101	20991231	
45572042	372328	Maps to	19700101	20991231	
45572171	317009	Maps to	19700101	20991231	
45572342	80809	Maps to	19700101	20991231	
45572344	80809	Maps to	19700101	20991231	
45572554	40480160	Maps to	19700101	20991231	
45572562	40480160	Maps to	19700101	20991231	
45572564	40480160	Maps to	19700101	20991231	
45572568	40480160	Maps to	19700101	20991231	
45572759	4188598	Maps to	20190109	20991231	
45572760	4188598	Maps to	20190109	20991231	
45573137	4132546	Maps to	20171001	20991231	
45573138	4132546	Maps to	20171001	20991231	
45573527	4237458	Maps to	19700101	20991231	
45573929	4155034	Maps to	19700101	20991231	
45573940	4155034	Maps to	19700101	20991231	
45573946	4155034	Maps to	19700101	20991231	
45573947	4155034	Maps to	19700101	20991231	
45574224	78272	Maps to	19700101	20991231	
45574225	78272	Maps to	19700101	20991231	
45574515	4152936	Maps to	20171001	20991231	
45574849	4109685	Maps to	19700101	20991231	
45576172	4256640	Maps to	20140701	20991231	
45576431	192279	Maps to	19700101	20991231	
45576499	438130	Maps to	19700101	20991231	
45576500	438130	Maps to	19700101	20991231	
45576822	372328	Maps to	19700101	20991231	
45576876	313217	Maps to	20140701	20991231	
45577111	80809	Maps to	19700101	20991231	
45577112	80809	Maps to	19700101	20991231	
45577113	80809	Maps to	19700101	20991231	
45577114	80809	Maps to	19700101	20991231	
45577163	4079749	Maps to	19700101	20991231	
45577164	4079749	Maps to	19700101	20991231	
45577165	4079750	Maps to	19700101	20991231	
45577361	40480160	Maps to	19700101	20991231	
45577366	40480160	Maps to	19700101	20991231	
45577369	40480160	Maps to	19700101	20991231	
45577370	40480160	Maps to	19700101	20991231	
45577375	40480160	Maps to	19700101	20991231	
45577376	40480160	Maps to	19700101	20991231	
45577553	4188598	Maps to	20190109	20991231	
45577554	4188598	Maps to	20190109	20991231	
45577555	4188598	Maps to	20190109	20991231	
45577905	4132546	Maps to	20171001	20991231	
45578672	4155034	Maps to	19700101	20991231	
45578685	4155034	Maps to	19700101	20991231	
45578788	4113008	Maps to	19700101	20991231	
45578987	78272	Maps to	19700101	20991231	
45578988	78272	Maps to	19700101	20991231	
45579061	4113008	Maps to	20171001	20991231	
45579062	4113008	Maps to	20171001	20991231	
45579095	4152936	Maps to	19700101	20991231	
45579772	81151	Maps to	19700101	20991231	
45581058	4060985	Maps to	19700101	20991231	
45581352	45770830	Maps to	19700101	20991231	
45581355	201826	Maps to	20190109	20991231	
45581409	438130	Maps to	19700101	20991231	
45581491	43530652	Maps to	19700101	20991231	
45581519	436096	Maps to	20171001	20991231	
45581732	372328	Maps to	19700101	20991231	
45582253	40480160	Maps to	19700101	20991231	
45582256	40480160	Maps to	19700101	20991231	
45582260	40480160	Maps to	19700101	20991231	
45582265	40480160	Maps to	19700101	20991231	
45582376	4278672	Maps to	19700101	20991231	
45582439	4188598	Maps to	20190109	20991231	
45582440	4188598	Maps to	20190109	20991231	
45582441	4188598	Maps to	20190109	20991231	
45582449	137613	Maps to	19700101	20991231	
45583350	4155034	Maps to	19700101	20991231	
45583547	4155034	Maps to	19700101	20991231	
45583548	4155034	Maps to	19700101	20991231	
45583549	4155034	Maps to	19700101	20991231	
45583550	4155034	Maps to	19700101	20991231	
45583565	4155034	Maps to	19700101	20991231	
45583657	4113008	Maps to	19700101	20991231	
45583931	4152936	Maps to	19700101	20991231	
45584122	4152936	Maps to	20171001	20991231	
45584124	4152936	Maps to	20171001	20991231	
45584511	4109685	Maps to	19700101	20991231	
45584512	4109685	Maps to	19700101	20991231	
45584606	81151	Maps to	20171001	20991231	
45584607	81151	Maps to	19700101	20991231	
45584669	4299128	Maps to	20190325	20991231	
45585792	4246502	Maps to	19700101	20991231	
45585849	4060985	Maps to	19700101	20991231	
45586119	439777	Maps to	19700101	20991231	
45586836	80809	Maps to	20171001	20991231	
45586840	80809	Maps to	19700101	20991231	
45586841	80809	Maps to	19700101	20991231	
45586842	80809	Maps to	19700101	20991231	
45586845	80809	Maps to	19700101	20991231	
45586889	4079749	Maps to	19700101	20991231	
45587070	40480160	Maps to	19700101	20991231	
45587072	40480160	Maps to	19700101	20991231	
45587076	40480160	Maps to	19700101	20991231	
45587077	40480160	Maps to	19700101	20991231	
45587078	40480160	Maps to	19700101	20991231	
45587080	40480160	Maps to	19700101	20991231	
45587084	40480160	Maps to	19700101	20991231	
45587086	40480160	Maps to	19700101	20991231	
45587090	40480160	Maps to	19700101	20991231	
45587091	40480160	Maps to	19700101	20991231	
45587092	40480160	Maps to	19700101	20991231	
45587273	4188598	Maps to	20190109	20991231	
45587275	4188598	Maps to	20190109	20991231	
45587276	4188598	Maps to	20190109	20991231	
45587277	4188598	Maps to	20190109	20991231	
45587279	4188598	Maps to	20190109	20991231	
45587496	312437	Maps to	20131121	20991231	
45587617	4132546	Maps to	20171001	20991231	
45587618	4132546	Maps to	20171001	20991231	
45587993	4237458	Maps to	19700101	20991231	
45588405	4155034	Maps to	19700101	20991231	
45588680	78272	Maps to	19700101	20991231	
45588684	78272	Maps to	19700101	20991231	
45588743	4113008	Maps to	20171001	20991231	
45588775	4152936	Maps to	19700101	20991231	
45588979	4152936	Maps to	20171001	20991231	
45588981	4152936	Maps to	20171001	20991231	
45590751	4256640	Maps to	20140701	20991231	
45591030	43530685	Maps to	20171001	20991231	
45591030	45770830	Maps to	19700101	20991231	
45591031	201826	Maps to	20190109	20991231	
45591686	80809	Maps to	20171001	20991231	
45591702	80809	Maps to	19700101	20991231	
45591940	40480160	Maps to	19700101	20991231	
45591943	40480160	Maps to	19700101	20991231	
45591944	40480160	Maps to	19700101	20991231	
45591945	40480160	Maps to	19700101	20991231	
45591947	40480160	Maps to	19700101	20991231	
45591951	40480160	Maps to	19700101	20991231	
45591959	40480160	Maps to	19700101	20991231	
45591960	40480160	Maps to	19700101	20991231	
45591961	40480160	Maps to	19700101	20991231	
45592175	4188598	Maps to	20190109	20991231	
45592176	4188598	Maps to	20190109	20991231	
45592177	4188598	Maps to	20190109	20991231	
45592179	4188598	Maps to	20190109	20991231	
45592180	4188598	Maps to	20190109	20991231	
45592181	4188598	Maps to	20190109	20991231	
45592182	4188598	Maps to	20190109	20991231	
45592506	378001	Maps to	19700101	20991231	
45592510	375671	Maps to	19700101	20991231	
45592533	4132546	Maps to	20171001	20991231	
45593291	4155034	Maps to	19700101	20991231	
45593292	4155034	Maps to	19700101	20991231	
45593294	4155034	Maps to	19700101	20991231	
45593302	4155034	Maps to	19700101	20991231	
45593558	78272	Maps to	19700101	20991231	
45593618	4113008	Maps to	20171001	20991231	
45593845	4152936	Maps to	20171001	20991231	
45595538	4060985	Maps to	19700101	20991231	
45595586	40491961	Maps to	20140701	20991231	
45595797	201826	Maps to	20190109	20991231	
45595799	201826	Maps to	20190109	20991231	
45595805	4214376	Maps to	19700101	20991231	
45596443	80809	Maps to	19700101	20991231	
45596495	75036	Maps to	19700101	20991231	
45596686	40480160	Maps to	19700101	20991231	
45596687	40480160	Maps to	19700101	20991231	
45596689	40480160	Maps to	19700101	20991231	
45596690	40480160	Maps to	19700101	20991231	
45596691	40480160	Maps to	19700101	20991231	
45596692	40480160	Maps to	19700101	20991231	
45596695	40480160	Maps to	19700101	20991231	
45596698	40480160	Maps to	19700101	20991231	
45596699	40480160	Maps to	19700101	20991231	
45596833	4278672	Maps to	19700101	20991231	
45596912	4188598	Maps to	20190109	20991231	
45596913	4188598	Maps to	20190109	20991231	
45597298	4132546	Maps to	20171001	20991231	
45597679	4237458	Maps to	19700101	20991231	
45597681	4237458	Maps to	19700101	20991231	
45598091	4155034	Maps to	19700101	20991231	
45598101	4155034	Maps to	19700101	20991231	
45598491	4152936	Maps to	19700101	20991231	
45598677	4152936	Maps to	20171001	20991231	
45598682	4152936	Maps to	20171001	20991231	
45598683	4152936	Maps to	20171001	20991231	
45598684	4152936	Maps to	20171001	20991231	
45599028	4109685	Maps to	19700101	20991231	
45599128	81151	Maps to	20171001	20991231	
45600348	4060985	Maps to	19700101	20991231	
45600697	438130	Maps to	19700101	20991231	
45600746	436676	Maps to	19700101	20991231	
45600779	380378	Maps to	20171001	20991231	
45600785	43530652	Maps to	19700101	20991231	
45601213	133834	Maps to	20140701	20991231	
45601285	80809	Maps to	19700101	20991231	
45601286	80809	Maps to	19700101	20991231	
45601548	40480160	Maps to	19700101	20991231	
